"","Pair.Name","Ligand","Ligand.Name","Receptor","Receptor.Name","complex_pair","partner_a","partner_b","source","target","source_genesymbol","target_genesymbol","is_directed","is_stimulation","is_inhibition","consensus_direction","consensus_stimulation","consensus_inhibition","sources","references","curation_effort","n_references","n_resources","annotation_strategy","db","dup"
"1087","CALM2_MYLK","CALM2","calmodulin 2","MYLK","myosin light chain kinase",NA,"P0DP24","Q15746","P0DP24","Q15746","CALM2","MYLK",1,1,0,1,1,0,"CA1;CellTalkDB;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;LRdb;Lit-BM-17;Wang;iTALK;scConnect","CA1:6893940;CA1:6934518;CellTalkDB:1737757;Guide2Pharma:156362;Lit-BM-17:1519061;Lit-BM-17:7947686;scConnect:156362",7,6,8,"LR","both","MYLK_CALM2"
"1088","CALM2_MYLK2","CALM2","calmodulin 2","MYLK2","myosin light chain kinase 2",NA,"P0DP24","Q9H1R3","P0DP24","Q9H1R3","CALM2","MYLK2",1,1,0,1,1,0,"CellTalkDB;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;LRdb;Wang;iTALK;scConnect","CellTalkDB:28461506;Guide2Pharma:156362;scConnect:156362",3,2,6,"LR","both","MYLK2_CALM2"
"1089","CALM2_PDE1A","CALM2","calmodulin 2","PDE1A","phosphodiesterase 1A",NA,"P0DP24","P54750","P0DP24","P54750","CALM2","PDE1A",1,1,0,1,1,0,"CA1;CellTalkDB;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;LRdb;Wang;iTALK;scConnect","CA1:3021730;CellTalkDB:32196115",2,2,7,"LR","both","PDE1A_CALM2"
"1090","CALM2_PDE1B","CALM2","calmodulin 2","PDE1B","phosphodiesterase 1B",NA,"P0DP24","Q01064","P0DP24","Q01064","CALM2","PDE1B",1,1,0,1,1,0,"CA1;CellTalkDB;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;LRdb;Wang;iTALK;scConnect","CA1:3021730;CellTalkDB:32196115",2,2,7,"LR","both","PDE1B_CALM2"
"1091","CALM2_PDE1C","CALM2","calmodulin 2","PDE1C","phosphodiesterase 1C",NA,"P0DP24","Q14123","P0DP24","Q14123","CALM2","PDE1C",1,1,0,1,1,0,"CA1;CellTalkDB;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;LRdb;Wang;iTALK;scConnect","CA1:15082510;CellTalkDB:32196115",2,2,7,"LR","both","PDE1C_CALM2"
"1092","CALM2_PLPP6","CALM2","calmodulin 2","PLPP6","phospholipid phosphatase 6",NA,"P0DP24","Q8IY26","P0DP24","Q8IY26","CALM2","PLPP6",1,0,0,0,0,0,"CellTalkDB;Fantom5_LRdb;LRdb;iTALK","CellTalkDB:32196115",1,1,3,"LR","both","PLPP6_CALM2"
"1093","CALM2_SCN10A","CALM2","calmodulin 2","SCN10A","sodium voltage-gated channel alpha subunit 10",NA,"P0DP24","Q9Y5Y9","P0DP24","Q9Y5Y9","CALM2","SCN10A",1,0,0,0,0,0,"CellTalkDB;Fantom5_LRdb;LRdb;iTALK","CellTalkDB:32196115",1,1,3,"LR","both","SCN10A_CALM2"
"1094","CALM2_SCN4A","CALM2","calmodulin 2","SCN4A","sodium voltage-gated channel alpha subunit 4",NA,"P0DP24","P35499","P0DP24","P35499","CALM2","SCN4A",1,0,0,0,0,0,"CellTalkDB;Fantom5_LRdb;LRdb;iTALK","CellTalkDB:18270170",1,1,3,"LR","both","SCN4A_CALM2"
"1095","CALM2_SELL","CALM2","calmodulin 2","SELL","selectin L",NA,"P0DP24","P14151","P0DP24","P14151","CALM2","SELL",1,0,0,0,0,0,"CellTalkDB;Fantom5_LRdb;LRdb;iTALK","CellTalkDB:32196115",1,1,3,"LR","both","SELL_CALM2"
"1096","CALM2_TRPC5","CALM2","calmodulin 2","TRPC5","transient receptor potential cation channel subfamily C member 5",NA,"P0DP24","Q9UL62","P0DP24","Q9UL62","CALM2","TRPC5",1,0,0,0,0,0,"CellTalkDB;Fantom5_LRdb;LRdb;iTALK","CellTalkDB:15987684",1,1,3,"LR","both","TRPC5_CALM2"
"1097","CALM3_ABCA1","CALM3","calmodulin 3","ABCA1","ATP binding cassette subfamily A member 1",NA,"P0DP25","O95477","P0DP25","O95477","CALM3","ABCA1",1,0,0,0,0,0,"Fantom5_LRdb;LRdb;iTALK",NA,0,0,2,"LR","LR","ABCA1_CALM3"
"1098","CALM3_ADCY8","CALM3","calmodulin 3","ADCY8","adenylate cyclase 8",NA,"P0DP25","P40145","P0DP25","P40145","CALM3","ADCY8",1,1,0,1,1,0,"CellTalkDB;Fantom5_LRdb;LRdb;Wang;iTALK","CellTalkDB:24071896",1,1,4,"LR","both","ADCY8_CALM3"
"1099","CALM3_AQP1","CALM3","calmodulin 3","AQP1","aquaporin 1 (Colton blood group)",NA,"P0DP25","P29972","P0DP25","P29972","CALM3","AQP1",1,0,0,0,0,0,"CellTalkDB","CellTalkDB:27643892",1,1,1,"LR","both","AQP1_CALM3"
"1100","CALM3_AQP6","CALM3","calmodulin 3","AQP6","aquaporin 6",NA,"P0DP25","Q13520","P0DP25","Q13520","CALM3","AQP6",1,0,0,0,0,0,"CellTalkDB;Fantom5_LRdb;LRdb;iTALK","CellTalkDB:32196115",1,1,3,"LR","both","AQP6_CALM3"
"1101","CALM3_AR","CALM3","calmodulin 3","AR","androgen receptor",NA,"P0DP25","P10275","P0DP25","P10275","CALM3","AR",1,0,0,0,0,0,"CellTalkDB","CellTalkDB:25704883",1,1,1,"LR","both","AR_CALM3"
"1102","CALM3_CACNA1C","CALM3","calmodulin 3","CACNA1C","calcium voltage-gated channel subunit alpha1 C",NA,"P0DP25","Q13936","P0DP25","Q13936","CALM3","CACNA1C",1,0,0,0,0,0,"CellTalkDB;DIP;ELM;Lit-BM-17","CellTalkDB:25714924;DIP:16338416;DIP:19279214;ELM:16338416;ELM:22518098;Lit-BM-17:15140941;Lit-BM-17:16338416;Lit-BM-17:19279214;Lit-BM-17:20953164",9,6,4,"LR","both","CACNA1C_CALM3"
"1103","CALM3_EGFR","CALM3","calmodulin 3","EGFR","epidermal growth factor receptor",NA,"P0DP25","P00533","P0DP25","P00533","CALM3","EGFR",1,0,0,0,0,0,"CellTalkDB;Fantom5_LRdb;HPRD;HPRD_LRdb;InnateDB;LRdb;Lit-BM-17;iTALK","CellTalkDB:19527647;HPRD:12153558;InnateDB:16799092;Lit-BM-17:14960328;Lit-BM-17:16799092;Lit-BM-17:20029029;Lit-BM-17:24658140;Lit-BM-17:25402006",8,7,6,"LR","both","EGFR_CALM3"
"1104","CALM3_ESR1","CALM3","calmodulin 3","ESR1","estrogen receptor 1",NA,"P0DP25","P03372","P0DP25","P03372","CALM3","ESR1",1,0,0,0,0,0,"ACSN;CellTalkDB;HPRD","ACSN:15657064;ACSN:16396959;ACSN:16998587;ACSN:22275375;CellTalkDB:28174300;HPRD:11981030",6,6,3,"LR","both","ESR1_CALM3"
"1105","CALM3_GP6","CALM3","calmodulin 3","GP6","glycoprotein VI platelet",NA,"P0DP25","Q9HCN6","P0DP25","Q9HCN6","CALM3","GP6",1,0,0,0,0,0,"CellTalkDB;Fantom5_LRdb;LRdb;iTALK","CellTalkDB:32196115",1,1,3,"LR","both","GP6_CALM3"
"1106","CALM3_GRM5","CALM3","calmodulin 3","GRM5","glutamate metabotropic receptor 5",NA,"P0DP25","P41594","P0DP25","P41594","CALM3","GRM5",1,0,0,0,0,0,"CellTalkDB;Fantom5_LRdb;HPRD;HPRD_LRdb;LRdb;iTALK","CellTalkDB:21508217;HPRD:11953448",2,2,4,"LR","both","GRM5_CALM3"
"1107","CALM3_GRM7","CALM3","calmodulin 3","GRM7","glutamate metabotropic receptor 7",NA,"P0DP25","Q14831","P0DP25","Q14831","CALM3","GRM7",1,0,1,1,0,1,"CA1;CellTalkDB;Fantom5_LRdb;HPRD;HPRD_LRdb;LRdb;iTALK","CA1:10488094;CA1:12021391;CellTalkDB:32196115;HPRD:11953448",4,4,5,"LR","both","GRM7_CALM3"
"1108","CALM3_INSR","CALM3","calmodulin 3","INSR","insulin receptor",NA,"P0DP25","P06213","P0DP25","P06213","CALM3","INSR",1,0,0,0,0,0,"CellTalkDB;Fantom5_LRdb;HPRD;HPRD_LRdb;LRdb;iTALK","CellTalkDB:32196115;HPRD:12153558",2,2,4,"LR","both","INSR_CALM3"
"1109","CALM3_KCNQ1","CALM3","calmodulin 3","KCNQ1","potassium voltage-gated channel subfamily Q member 1",NA,"P0DP25","P51787","P0DP25","P51787","CALM3","KCNQ1",1,0,0,0,0,0,"CellTalkDB;DIP;Fantom5_LRdb;LRdb;iTALK","CellTalkDB:28575668;DIP:25441029",2,2,4,"LR","both","KCNQ1_CALM3"
"1110","CALM3_KCNQ3","CALM3","calmodulin 3","KCNQ3","potassium voltage-gated channel subfamily Q member 3",NA,"P0DP25","O43525","P0DP25","O43525","CALM3","KCNQ3",1,0,0,0,0,0,"CellTalkDB;Fantom5_LRdb;HPRD;HPRD_LRdb;LRdb;iTALK","CellTalkDB:12032157;HPRD:12032157",2,1,4,"LR","both","KCNQ3_CALM3"
"1111","CALM3_KCNQ5","CALM3","calmodulin 3","KCNQ5","potassium voltage-gated channel subfamily Q member 5",NA,"P0DP25","Q9NR82","P0DP25","Q9NR82","CALM3","KCNQ5",1,0,0,0,0,0,"CellTalkDB;Fantom5_LRdb;HPRD;HPRD_LRdb;LRdb;iTALK","CellTalkDB:29429937;HPRD:12032157",2,2,4,"LR","both","KCNQ5_CALM3"
"1112","CALM3_MYLK","CALM3","calmodulin 3","MYLK","myosin light chain kinase",NA,"P0DP25","Q15746","P0DP25","Q15746","CALM3","MYLK",1,1,0,1,1,0,"CA1;CellTalkDB;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;LRdb;Lit-BM-17;Wang;iTALK","CA1:6893940;CA1:6934518;CellTalkDB:14597710;Guide2Pharma:156362;Lit-BM-17:1519061;Lit-BM-17:7947686",6,6,7,"LR","both","MYLK_CALM3"
"1113","CALM3_MYLK2","CALM3","calmodulin 3","MYLK2","myosin light chain kinase 2",NA,"P0DP25","Q9H1R3","P0DP25","Q9H1R3","CALM3","MYLK2",1,1,0,1,1,0,"CellTalkDB;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;LRdb;Wang;iTALK","CellTalkDB:32196115;Guide2Pharma:156362",2,2,5,"LR","both","MYLK2_CALM3"
"1114","CALM3_PDE1A","CALM3","calmodulin 3","PDE1A","phosphodiesterase 1A",NA,"P0DP25","P54750","P0DP25","P54750","CALM3","PDE1A",1,1,0,1,1,0,"CA1;CellTalkDB;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;LRdb;Wang;iTALK","CA1:3021730;CellTalkDB:23456740",2,2,6,"LR","both","PDE1A_CALM3"
"1115","CALM3_PDE1B","CALM3","calmodulin 3","PDE1B","phosphodiesterase 1B",NA,"P0DP25","Q01064","P0DP25","Q01064","CALM3","PDE1B",1,1,0,1,1,0,"CA1;CellTalkDB;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;LRdb;Wang;iTALK","CA1:3021730;CellTalkDB:32196115",2,2,6,"LR","both","PDE1B_CALM3"
"1116","CALM3_PDE1C","CALM3","calmodulin 3","PDE1C","phosphodiesterase 1C",NA,"P0DP25","Q14123","P0DP25","Q14123","CALM3","PDE1C",1,1,0,1,1,0,"CA1;CellTalkDB;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;LRdb;Wang;iTALK","CA1:15082510;CellTalkDB:32196115",2,2,6,"LR","both","PDE1C_CALM3"
"1117","CALM3_PLPP6","CALM3","calmodulin 3","PLPP6","phospholipid phosphatase 6",NA,"P0DP25","Q8IY26","P0DP25","Q8IY26","CALM3","PLPP6",1,0,0,0,0,0,"Fantom5_LRdb;LRdb;iTALK",NA,0,0,2,"LR","LR","PLPP6_CALM3"
"1118","CALM3_RYR2","CALM3","calmodulin 3","RYR2","ryanodine receptor 2",NA,"P0DP25","Q92736","P0DP25","Q92736","CALM3","RYR2",1,0,0,0,0,0,"CellTalkDB","CellTalkDB:31278385",1,1,1,"LR","both","RYR2_CALM3"
"1119","CALM3_SCN10A","CALM3","calmodulin 3","SCN10A","sodium voltage-gated channel alpha subunit 10",NA,"P0DP25","Q9Y5Y9","P0DP25","Q9Y5Y9","CALM3","SCN10A",1,0,0,0,0,0,"CellTalkDB;Fantom5_LRdb;LRdb;iTALK","CellTalkDB:32196115",1,1,3,"LR","both","SCN10A_CALM3"
"1120","CALM3_SCN4A","CALM3","calmodulin 3","SCN4A","sodium voltage-gated channel alpha subunit 4",NA,"P0DP25","P35499","P0DP25","P35499","CALM3","SCN4A",1,0,0,0,0,0,"CellTalkDB;Fantom5_LRdb;LRdb;iTALK","CellTalkDB:31072926",1,1,3,"LR","both","SCN4A_CALM3"
"1121","CALM3_SELL","CALM3","calmodulin 3","SELL","selectin L",NA,"P0DP25","P14151","P0DP25","P14151","CALM3","SELL",1,0,0,0,0,0,"CellTalkDB;Fantom5_LRdb;LRdb;iTALK","CellTalkDB:32196115",1,1,3,"LR","both","SELL_CALM3"
"1122","CALM3_TRPC5","CALM3","calmodulin 3","TRPC5","transient receptor potential cation channel subfamily C member 5",NA,"P0DP25","Q9UL62","P0DP25","Q9UL62","CALM3","TRPC5",1,0,0,0,0,0,"CellTalkDB;Fantom5_LRdb;LRdb;iTALK","CellTalkDB:15987684",1,1,3,"LR","both","TRPC5_CALM3"
"1123","CALML3_KCNQ1","CALML3","calmodulin like 3","KCNQ1","potassium voltage-gated channel subfamily Q member 1",NA,"P27482","P51787","P27482","P51787","CALML3","KCNQ1",1,0,0,0,0,0,"CellTalkDB","CellTalkDB:26184980",1,1,1,"LR","both","KCNQ1_CALML3"
"1124","CALR_HLA-F","CALR","calreticulin","HLA-F","major histocompatibility complex, class I, F",NA,"P27797","P30511","P27797","P30511","CALR","HLA-F",1,0,0,0,0,0,"CellTalkDB;Fantom5_LRdb;LRdb;STRING_talklr;iTALK;talklr","CellTalkDB:32196115",1,1,4,"LR","both","HLA-F_CALR"
"1125","CALR_ITGA2B","CALR","calreticulin","ITGA2B","integrin subunit alpha 2b",NA,"P27797","P08514","P27797","P08514","CALR","ITGA2B",1,0,0,0,0,0,"CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Wang;iTALK;talklr","CellTalkDB:14985176;HPRD:14985176;LRdb:14985176",3,1,8,"LR","both","ITGA2B_CALR"
"1126","CALR_ITGA3","CALR","calreticulin","ITGA3","integrin subunit alpha 3",NA,"P27797","P26006","P27797","P26006","CALR","ITGA3",1,0,0,0,0,0,"Adhesome;CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LMPID;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;talklr","Adhesome:11327697;Adhesome:8006073;CellTalkDB:8006073;HPRD:11327697;HPRD:8006073;LMPID:1911778;LRdb:113;LRdb:8006073;connectomeDB2020:11327697;connectomeDB2020:8006073",10,4,11,"LR","both","ITGA3_CALR"
"1127","CALR_ITGAV","CALR","calreticulin","ITGAV","integrin subunit alpha V",NA,"P27797","P06756","P27797","P06756","CALR","ITGAV",1,0,0,0,0,0,"Adhesome;CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;talklr","Adhesome:12196561;CellTalkDB:12196561;HPRD:12196561;LRdb:12196561;connectomeDB2020:12196561",5,1,10,"LR","both","ITGAV_CALR"
"1128","CALR_LRP1","CALR","calreticulin","LRP1","LDL receptor related protein 1",NA,"P27797","Q07954","P27797","Q07954","CALR","LRP1",1,0,0,0,0,0,"Adhesome;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr","Adhesome:12821648;Adhesome:14980518;Cellinker:11560994;Cellinker:12821648;Cellinker:14980518;HPRD:12821648;HPRD:14980518;LRdb:13;LRdb:14980518;connectomeDB2020:12821648;connectomeDB2020:14980518",11,4,11,"LR","both","LRP1_CALR"
"1129","CALR_MPL","CALR","calreticulin","MPL","MPL proto-oncogene, thrombopoietin receptor",NA,"P27797","P40238","P27797","P40238","CALR","MPL",1,0,0,0,0,0,"CellTalkDB;Cellinker","CellTalkDB:32462673;Cellinker:29288169",2,2,2,"LR","both","MPL_CALR"
"1130","CALR_SCARF1","CALR","calreticulin","SCARF1","scavenger receptor class F member 1",NA,"P27797","Q14162","P27797","Q14162","CALR","SCARF1",1,1,0,1,1,0,"CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;talklr","CellTalkDB:15371419;Cellinker:15371419;HPMR:15371419;HPRD:15371419;LRdb:15371419;connectomeDB2020:15371419",6,1,11,"LR","both","SCARF1_CALR"
"1131","CAMP_EGFR","CAMP","cathelicidin antimicrobial peptide","EGFR","epidermal growth factor receptor",NA,"P49913","P00533","P49913","P00533","CAMP","EGFR",1,1,0,1,1,0,"CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;Wang;iTALK;talklr","CellTalkDB:26527065",1,1,6,"LR","both","EGFR_CAMP"
"1132","CAMP_FPR2","CAMP","cathelicidin antimicrobial peptide","FPR2","formyl peptide receptor 2",NA,"P49913","P25090","P49913","P25090","CAMP","FPR2",1,1,0,1,1,0,"CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;SIGNOR;Wang;connectomeDB2020;iTALK;scConnect;talklr","CellTalkDB:11015447;Cellinker:11015447;Guide2Pharma:11015447;HPMR:11015447;HPRD:11015447;LRdb:11015447;SIGNOR:11015447;connectomeDB2020:11015447;scConnect:11015447",9,1,14,"LR","both","FPR2_CAMP"
"1133","CAMP_IGF1R","CAMP","cathelicidin antimicrobial peptide","IGF1R","insulin like growth factor 1 receptor",NA,"P49913","P08069","P49913","P08069","CAMP","IGF1R",1,0,0,0,0,0,"CellTalkDB;EMBRACE;Fantom5_LRdb;InnateDB;LRdb;STRING_talklr;iTALK;talklr","CellTalkDB:32196115;InnateDB:21685939",2,2,6,"LR","both","IGF1R_CAMP"
"1134","CAMP_P2RX7","CAMP","cathelicidin antimicrobial peptide","P2RX7","purinergic receptor P2X 7",NA,"P49913","Q99572","P49913","Q99572","CAMP","P2RX7",1,1,0,1,1,0,"CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;InnateDB;LRdb;STRING_talklr;iTALK;scConnect;talklr","CellTalkDB:30847383;Cellinker:16493063;InnateDB:15067080;scConnect:18765670",4,4,8,"LR","both","P2RX7_CAMP"
"1135","CARD11_DPP4","CARD11","caspase recruitment domain family member 11","DPP4","dipeptidyl peptidase 4",NA,"Q9BXL7","P27487","Q9BXL7","P27487","CARD11","DPP4",1,0,0,0,0,0,"Cellinker","Cellinker:26671446",1,1,1,"LR","LR","DPP4_CARD11"
"1136","CASP8_FADD","CASP8","caspase 8","FADD","Fas associated via death domain",NA,"Q14790","Q13158","Q14790","Q13158","CASP8","FADD",1,0,0,0,0,0,"BioGRID;CancerCellMap;Cellinker;HPRD;InnateDB;IntAct;Lit-BM-17;Macrophage;NetPath;Wang","BioGRID:14612908;BioGRID:21525013;BioGRID:8681376;CancerCellMap:12887920;Cellinker:19118384;HPRD:11717445;HPRD:12107169;HPRD:17159907;HPRD:17290218;HPRD:8681376;InnateDB:12220669;InnateDB:16410793;InnateDB:17047155;InnateDB:22421964;InnateDB:9774341;IntAct:11717445;IntAct:14612908;IntAct:17159907;IntAct:18485876;IntAct:19060883;IntAct:21785459;IntAct:21988832;IntAct:25043603;IntAct:9343261;Lit-BM-17:11717445;Lit-BM-17:12107169;Lit-BM-17:12702723;Lit-BM-17:12887920;Lit-BM-17:12911633;Lit-BM-17:14612908;Lit-BM-17:15280356;Lit-BM-17:15659383;Lit-BM-17:17047155;Lit-BM-17:17159907;Lit-BM-17:18485876;Lit-BM-17:19060883;Lit-BM-17:19176810;Lit-BM-17:19524512;Lit-BM-17:20103630;Lit-BM-17:20448643;Lit-BM-17:20829884;Lit-BM-17:21458669;Lit-BM-17:21525013;Lit-BM-17:21620750;Lit-BM-17:21737329;Lit-BM-17:21737330;Lit-BM-17:21785459;Lit-BM-17:21988832;Lit-BM-17:22173242;Lit-BM-17:22179575;Lit-BM-17:22274400;Lit-BM-17:22864571;Lit-BM-17:23142077;Lit-BM-17:23972990;Lit-BM-17:24098568;Lit-BM-17:25043603;Lit-BM-17:25911380;Lit-BM-17:25939870;Lit-BM-17:26437781;Lit-BM-17:26972597;Lit-BM-17:27321185;Lit-BM-17:27552911;Lit-BM-17:27560715;Lit-BM-17:8681376;Lit-BM-17:9228018;Macrophage:12107169;Macrophage:12220669;NetPath:12887920;NetPath:19524512;NetPath:20203691;NetPath:20448643;NetPath:21525013;NetPath:21741934",73,50,10,"LR","LR","FADD_CASP8"
"1137","CASP8_FAS","CASP8","caspase 8","FAS","Fas cell surface death receptor",NA,"Q14790","P25445","Q14790","P25445","CASP8","FAS",1,0,0,0,0,0,"BioGRID;Cellinker;HPRD;InnateDB;IntAct;MPPI;Wang","BioGRID:11978827;Cellinker:19118384;HPRD:11101867;HPRD:17159907;InnateDB:12721308;InnateDB:15993755;InnateDB:17047155;InnateDB:17898872;InnateDB:22421964;InnateDB:9208847;IntAct:16498403;IntAct:17159907;IntAct:18328427;IntAct:20956295;MPPI:10196099",15,14,7,"LR","LR","FAS_CASP8"
"1138","CAV1_DPP4","CAV1","caveolin 1","DPP4","dipeptidyl peptidase 4",NA,"Q03135","P27487","Q03135","P27487","CAV1","DPP4",1,0,1,1,0,1,"Cellinker;Wang","Cellinker:26671446",1,1,2,"LR","LR","DPP4_CAV1"
"1139","CAV1_EPHA2","CAV1","caveolin 1","EPHA2","EPH receptor A2",NA,"Q03135","P29317","Q03135","P29317","CAV1","EPHA2",1,0,0,0,0,0,"Cellinker","Cellinker:23951165",1,1,1,"LR","LR","EPHA2_CAV1"
"1140","CAV1_PDGFRB","CAV1","caveolin 1","PDGFRB","platelet derived growth factor receptor beta",NA,"Q03135","P09619","Q03135","P09619","CAV1","PDGFRB",1,1,0,1,1,0,"Cellinker;SignaLink3","Cellinker:11168929;SignaLink3:10066366;SignaLink3:23331499",3,3,2,"LR","LR","PDGFRB_CAV1"
"1141","CCK_CCKAR","CCK","cholecystokinin","CCKAR","cholecystokinin A receptor",NA,"P06307","P32238","P06307","P32238","CCK","CCKAR",1,1,0,1,1,0,"Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr","Baccin2019:10368033;Baccin2019:10400673;Baccin2019:10595537;Baccin2019:11300760;Baccin2019:9006937;Baccin2019:9603948;CellTalkDB:10368033;Cellinker:10368033;Cellinker:10400673;Cellinker:10595537;Cellinker:11300760;Cellinker:9006937;Cellinker:9603948;HPRD:10400673;HPRD:10595537;HPRD:11300760;HPRD:9006937;HPRD:9603948;LRdb:10368033;LRdb:10400673;LRdb:10595537;LRdb:11300760;LRdb:9006937;LRdb:9603948;SIGNOR:10368033;connectomeDB2020:10368033;connectomeDB2020:10400673;connectomeDB2020:10595537;connectomeDB2020:11300760;connectomeDB2020:9006937;connectomeDB2020:9603948",31,6,17,"LR","both","CCKAR_CCK"
"1142","CCK_CCKBR","CCK","cholecystokinin","CCKBR","cholecystokinin B receptor",NA,"P06307","P32239","P06307","P32239","CCK","CCKBR",1,1,0,1,1,0,"Baccin2019;BioGRID;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr","Baccin2019:10368033;Baccin2019:10438490;Baccin2019:12695525;Baccin2019:15001692;Baccin2019:15068617;Baccin2019:15520004;Baccin2019:7681836;Baccin2019:8349705;BioGRID:12695525;BioGRID:15001692;BioGRID:15520004;CellTalkDB:10368033;Cellinker:10368033;Cellinker:10438490;Cellinker:12695525;Cellinker:15001692;Cellinker:15068617;Cellinker:15520004;Cellinker:7681836;Cellinker:8349705;Guide2Pharma:7681836;Guide2Pharma:8349705;HPRD:10438490;HPRD:12695525;HPRD:15001692;HPRD:15068617;HPRD:15520004;LRdb:10368033;LRdb:10438490;LRdb:12695525;LRdb:15001692;LRdb:15068617;LRdb:15520004;LRdb:7681836;LRdb:8349705;Lit-BM-17:12695525;Lit-BM-17:15001692;Lit-BM-17:15520004;Lit-BM-17:23597562;SIGNOR:10368033;connectomeDB2020:10368033;connectomeDB2020:10438490;connectomeDB2020:12695525;connectomeDB2020:15001692;connectomeDB2020:15068617;connectomeDB2020:15520004;connectomeDB2020:7681836;connectomeDB2020:8349705;scConnect:7681836;scConnect:8349705",50,9,19,"LR","both","CCKBR_CCK"
"1143","CCL1_ACKR1","CCL1","C-C motif chemokine ligand 1","ACKR1","atypical chemokine receptor 1 (Duffy blood group)",NA,"P22362","Q16570","P22362","Q16570","CCL1","ACKR1",1,0,0,0,0,0,"CellChatDB;Cellinker","CellChatDB:26740381;Cellinker:26740381",2,1,2,"LR","both","ACKR1_CCL1"
"1144","CCL1_ACKR4","CCL1","C-C motif chemokine ligand 1","ACKR4","atypical chemokine receptor 4",NA,"P22362","Q9NPB9","P22362","Q9NPB9","CCL1","ACKR4",1,1,0,1,1,0,"CellChatDB",NA,0,0,1,"LR","LR","ACKR4_CCL1"
