gene_symbol	gene_symbol	is_in_LR_database	isLigand	isReceptor	sum_pseudobulkCellType_expr	sum_pseudobulkCellType_expr_threshold	sum_pseudobulkCellType_expr_filter	highly_variable	means	dispersions	dispersions_norm
GORASP1	GORASP1	False	False	False	6.01051218070459	1	True	False	0.012223233827277514	-4.490064623617777	-0.8408578
GORASP2	GORASP2	False	False	False	35.5844946332108	1	True	False	0.06930010108830434	-3.2946211508830414	0.08329265
GOSR1	GOSR1	False	False	False	25.6680780704355	1	True	False	0.05357752421422557	-3.838296117412144	-0.33700114
GOSR2	GOSR2	False	False	False	16.8817290387112	1	True	False	0.042898045956381047	-4.052110721648292	-0.5022928
GOT1	GOT1	False	False	False	9.06076439013649	1	True	False	0.013868931642539977	-2.9582798913024795	0.34330487
GOT2	GOT2	False	False	False	24.2172014299048	1	True	True	0.0407019667733536	-2.5693916093400255	0.64393914
GP1BA	GP1BA	False	True	True	2.23173389044232	1	True	False	0.005283267183068781	-3.645244331308394	-0.18776038
GP1BB	GP1BB	False	True	True	3.9033020229323	1	True	False	0.001200096757646971	-1.8116743068338201	1.2297007
GP6	GP6	False	True	True	1.06964740805872	1	True	False	0.0010967796559752938	-3.294386181325452	0.08347429
GP9	GP9	False	True	True	2.75903646936534	1	True	False	0.002786111902561869	-0.7294175851782249	2.066351
GPAA1	GPAA1	False	False	False	53.6543653672988	1	True	True	0.09985915561592236	-1.9966128156788006	1.086732
GPALPP1	GPALPP1	False	False	False	28.0993037590294	1	True	False	0.04723278309836392	-2.8953348534612973	0.3919652
GPAM	GPAM	False	False	False	4.08907432030107	1	True	False	0.005122162635813924	-4.324622968390723	-0.7129614
GPANK1	GPANK1	False	False	False	24.2886444366335	1	True	True	0.058511690704339925	-2.719638115005757	0.5277895
GPAT2	GPAT2	False	False	False	2.62170582219425	1	True	False	0.006265065738410276	-5.258417444118598	-1.4348413
GPAT3	GPAT3	False	False	False	12.2034978518983	1	True	False	0.030395360815372467	-3.10590479077375	0.22918187
GPAT4	GPAT4	False	False	False	13.4608905206445	1	True	False	0.03858426754815016	-4.461548960286819	-0.8188135
GPATCH1	GPATCH1	False	False	False	8.46190143240708	1	True	False	0.01681481275710783	-4.614036392538027	-0.9366955
GPATCH11	GPATCH11	False	False	False	29.6917837403133	1	True	False	0.04075538599638037	-2.9843753993780107	0.32313147
GPATCH2	GPATCH2	False	False	False	12.8911132074208	1	True	False	0.021611400125236692	-4.561918575519178	-0.8964053
GPATCH2L	GPATCH2L	False	False	False	35.8198468813607	1	True	False	0.07215559365645535	-2.9249166877216584	0.36909667
GPATCH3	GPATCH3	False	False	False	7.65978047718903	1	True	False	0.020695611270100896	-5.061896558035988	-1.2829187
GPATCH4	GPATCH4	False	False	False	34.1299550135733	1	True	True	0.058481135542022375	-2.619792170391584	0.6049765
GPATCH8	GPATCH8	False	False	False	48.040144045988	1	True	False	0.11313807561344376	-4.029857333285545	-0.4850896
GPBAR1	GPBAR1	False	False	False	6.44298492331933	1	True	True	0.02596837260757768	-1.9924604473927587	1.089942
GPBP1	GPBP1	False	False	False	105.215230947725	1	True	False	0.24731235470239565	-3.0661778124547814	0.25989324
GPBP1L1	GPBP1L1	False	False	False	39.3726528040203	1	True	False	0.09240872647756301	-3.5453568874149606	-0.110541314
GPC2	GPC2	False	False	True	1.18875061494874	1	True	False	0.0010153442307614688	-4.454271489017213	-0.81318754
GPCPD1	GPCPD1	False	False	False	51.7522281582296	1	True	True	0.142899281115161	-1.2151253891461553	1.6908692
GPD1L	GPD1L	False	False	False	5.2141242148124	1	True	False	0.01181286686059932	-4.985380060350802	-1.2237668
GPD2	GPD2	False	False	False	10.1425102484079	1	True	False	0.015358003649837445	-3.748095528052594	-0.2672706
GPHN	GPHN	False	False	False	4.60279181608232	1	True	False	0.004531202962907117	-4.298337592355694	-0.69264114
GPI	GPI	False	True	False	36.1242865041613	1	True	False	0.0765801518153021	-3.17211010330305	0.17800114
GPKOW	GPKOW	False	False	False	12.8176652757219	1	True	False	0.02626138678124362	-3.7672174093956476	-0.282053
GPLD1	GPLD1	False	False	False	1.45607899667131	1	True	False	0.0025175385001504147	-4.756004415936754	-1.0464455
GPM6A	GPM6A	False	False	False	60.1723625995147	1	True	True	0.0503225270385833	-1.144362103355888	1.7455736
GPM6B	GPM6B	False	False	False	9.20799422039135	1	True	False	0.02283031927895787	-4.30496986758369	-0.69776833
GPN1	GPN1	False	False	False	25.643218741178	1	True	False	0.052099218945158975	-3.3813888414389957	0.016215948
GPN2	GPN2	False	False	False	8.36586428358174	1	True	False	0.0193377729192269	-4.452877870804174	-0.8121102
GPN3	GPN3	False	False	False	37.4951610406335	1	True	True	0.06392879412823801	-2.1381867300059954	0.97728676
GPR107	GPR107	False	False	False	7.73250455686258	1	True	False	0.014843029323945487	-4.474843342528123	-0.82909083
GPR108	GPR108	False	False	False	19.5998128794177	1	True	False	0.063933634114084	-4.554910019713239	-0.8909873
GPR12	GPR12	False	False	False	1.17247510359955	1	True	False	0.0020478439682977798	-4.608191212253113	-0.9321768
GPR132	GPR132	False	False	False	4.90260073945058	1	True	False	0.021740787712015618	-5.128825164019516	-1.3346585
GPR137	GPR137	False	False	False	9.22951438108126	1	True	False	0.025518648409031265	-3.2487765831952133	0.11873329
GPR137B	GPR137B	False	False	False	3.01788462760065	1	True	False	0.010083106162121236	-4.109772382223044	-0.5468688
GPR141	GPR141	False	False	False	3.74857130333564	1	True	False	0.00481568672209051	-3.5363739923535085	-0.10359699
GPR146	GPR146	False	False	False	5.47744957176711	1	True	True	0.013813178082770343	-2.3981837056297213	0.7762933
GPR155	GPR155	False	False	False	13.1872799353545	1	True	False	0.049180386545069364	-4.029488312869141	-0.48480433
GPR157	GPR157	False	False	False	1.0716644090255	1	True	False	0.0068320154504161994	-6.58854407793846	-2.46311
GPR160	GPR160	False	False	False	10.0331096488376	1	True	False	0.01785534158865135	-3.3632511162036742	0.030237513
GPR162	GPR162	False	False	True	1.24879958649508	1	True	False	0.00386142055543014	-4.13846695131887	-0.56905144
GPR171	GPR171	False	False	True	5.25456193563406	1	True	False	0.023783801120528244	-3.689441575769113	-0.22192754
GPR174	GPR174	False	False	False	1.27644168501181	1	True	False	0.0022284461972127503	-4.913263791797863	-1.1680166
GPR18	GPR18	False	False	False	4.781671005255	1	True	False	0.015482333120151988	-3.259116508378302	0.110739894
GPR180	GPR180	False	False	False	10.0079808834687	1	True	False	0.013794262718883815	-4.179487755631688	-0.600763
GPR183	GPR183	False	False	False	133.782610527897	1	True	True	0.25156699719005976	-1.4329085747876755	1.5225096
GPR27	GPR27	False	False	False	4.85828870027	1	True	False	0.00884824620858283	-3.71264919747294	-0.23986845
GPR34	GPR34	False	False	False	1.16928690507322	1	True	False	0.005778899128907303	-3.8006228685983405	-0.30787742
GPR35	GPR35	False	False	True	2.81796332748453	1	True	False	0.008655303385618422	-3.9644054072285138	-0.4344913
GPR65	GPR65	False	False	False	23.314944157697	1	True	False	0.07401047456013085	-3.4571394023854496	-0.04234384
GPR82	GPR82	False	False	False	6.02613846641276	1	True	False	0.03877630180656533	-4.062875397020894	-0.5106146
GPR84	GPR84	False	False	True	1.23184737324601	1	True	False	0.003063675253615364	-3.726791864547738	-0.2508016
GPR85	GPR85	False	False	False	21.3828417978103	1	True	False	0.012261678684042765	-1.7971234917564922	1.2409494
GPR89A	GPR89A	False	False	False	9.73301997831522	1	True	False	0.021039982046543285	-3.111746169092833	0.22466612
GPR89B	GPR89B	False	False	False	5.42055157301146	1	True	False	0.01035423063396208	-4.6407389614618655	-0.9573382
GPRASP1	GPRASP1	False	False	False	1.52128385032614	1	True	False	0.00858513810068179	-5.801558174020439	-1.854722
GPRC5C	GPRC5C	False	False	False	3.09069403325634	1	True	False	0.0028554414302414685	-3.5048093249968173	-0.07919559
GPRIN3	GPRIN3	False	False	False	7.2027839635094	1	True	False	0.022284557583292935	-4.153555482778915	-0.5807158
GPS1	GPS1	False	False	False	29.9581912465691	1	True	False	0.06264707934314089	-3.168752479671042	0.18059678
GPS2	GPS2	False	False	False	24.2938534676055	1	True	False	0.05576581864493588	-3.9825683246286294	-0.44853234
GPSM1	GPSM1	False	False	False	3.10188805667209	1	True	False	0.0018237296564969883	-3.222741897894233	0.13885967
GPSM2	GPSM2	False	False	False	21.3440960606142	1	True	True	0.029373064502062698	-1.2875616360932671	1.6348716
GPSM3	GPSM3	False	False	False	132.72710909366	1	True	False	0.511031482056619	-1.693774058291151	-0.67745566
GPT	GPT	False	False	False	2.51770315761773	1	True	False	0.0049702840507924555	-3.3506737513193228	0.03996058
GPT2	GPT2	False	False	False	3.96673426517463	1	True	False	0.005981051421804723	-3.899073313626912	-0.3839856
GPX1	GPX1	False	False	False	521.022320263641	1	True	False	0.8501489764485418	0.734536247045778	0.24890147
GPX3	GPX3	False	False	False	1.45149296097898	1	True	False	0.003750873991526113	-4.602545402013635	-0.9278123
GPX4	GPX4	False	False	False	294.311871961191	1	True	False	0.6070704014662766	-0.9767235975005676	-0.6380869
GPX7	GPX7	False	False	False	18.6082426945071	1	True	False	0.03751578596213304	-3.127701768234942	0.21233147
GRAMD1A	GRAMD1A	False	False	False	18.9428285884094	1	True	False	0.06141861204444601	-3.7422733730639877	-0.26276973
GRAMD1B	GRAMD1B	False	False	False	2.45036366153742	1	True	False	0.005210438084197294	-4.68577190263622	-0.99215144
GRAMD1C	GRAMD1C	False	False	False	1.90368982877824	1	True	False	0.005499905031572685	-4.311366212648063	-0.7027131
GRAMD4	GRAMD4	False	False	False	10.2122932183267	1	True	False	0.014115369508332035	-3.6085087015389496	-0.15936151
GRAP	GRAP	False	False	False	4.01183778755119	1	True	False	0.01504508411991249	-4.339067345405068	-0.72412777
GRAP2	GRAP2	False	False	False	6.93185809672726	1	True	False	0.04231406457900991	-3.042891578602605	0.2778949
GRASP	GRASP	False	False	False	8.34621139857282	1	True	False	0.021210799334488443	-3.2315925184334944	0.13201761
GRB10	GRB10	False	False	False	6.07493330219782	1	True	False	0.006436201902062803	-2.9073046897885058	0.38271183
GRB2	GRB2	False	False	False	112.423431937918	1	True	True	0.25322207361255283	-1.1550679469708922	1.7372973
GRHL1	GRHL1	False	False	False	1.68620680825387	1	True	False	0.0030878250436465926	-3.560681024189113	-0.122387804
GRHPR	GRHPR	False	False	False	47.7506361990357	1	True	True	0.09469155966830928	-2.686199643661042	0.5536395
GRIN3B	GRIN3B	False	False	False	5.20926069476515	1	True	False	0.004414128875558036	-3.354192364190275	0.03724048
GRINA	GRINA	False	False	False	26.7323989759093	1	True	True	0.07913103958788702	-2.1379450014565156	0.9774736
GRIP1	GRIP1	False	False	False	2.15687094961048	1	True	False	0.0016061003000861893	-3.326780355386287	0.05843163
GRIPAP1	GRIPAP1	False	False	False	23.6911349798482	1	True	False	0.06273536182968949	-4.186517439293906	-0.6061974
GRK4	GRK4	False	False	False	4.52403894364874	1	True	False	0.006856981835908459	-4.1703312359635145	-0.5936845
GRK5	GRK5	False	True	False	2.69782918368009	1	True	False	0.012685829774533069	-5.069643783953028	-1.2889078
GRK6	GRK6	False	False	False	35.0038013764495	1	True	False	0.09824680053662666	-3.660235455692247	-0.19934943
GRM3	GRM3	False	False	True	1.9676899317018	1	True	False	0.0037662588473215183	-4.500291903311639	-0.8487641
GRN	GRN	False	True	False	144.008744747267	1	True	True	0.3151777446548764	-0.0616740484217563	0.78412473
GRPEL1	GRPEL1	False	False	False	35.9877057671774	1	True	False	0.09355551879930536	-3.284624562678944	0.09102062
GRPEL2	GRPEL2	False	False	False	7.74602369881229	1	True	False	0.01919564584649549	-4.350936240121	-0.7333031
GRSF1	GRSF1	False	False	False	57.9066557580635	1	True	False	0.11188807199969483	-2.8995905600781997	0.3886753
GRTP1	GRTP1	False	False	False	5.10308702977204	1	True	False	0.0070674947299847355	-2.5311099050026007	0.67353326
GRWD1	GRWD1	False	False	False	17.2259185909216	1	True	False	0.03284964329321805	-3.286362025260708	0.08967745
GS1-124K5.11	GS1-124K5.11	False	False	False	11.6622384740822	1	True	True	0.013427367775390574	-2.6891179718091123	0.55138344
GS1-124K5.4	GS1-124K5.4	False	False	False	5.53909487333625	1	True	False	0.014838939538501569	-4.595376966561058	-0.92227066
GSAP	GSAP	False	False	False	15.0913946444661	1	True	False	0.048414037550135736	-3.5914789938969602	-0.14619651
GSDMA	GSDMA	False	False	False	1.19904599259997	1	True	False	0.0014704716950813715	-5.1355856317228366	-1.3398848
GSDMB	GSDMB	False	False	False	1.23240589119861	1	True	False	0.0035501831591920876	-5.620963207716151	-1.7151111
GSDMD	GSDMD	False	False	False	43.0066220115445	1	True	False	0.1052631059287641	-3.6434313254336135	-0.18635882
GSE1	GSE1	False	False	False	33.5105988028068	1	True	True	0.04570917915758141	-2.0442505903254604	1.0499051
GSK3A	GSK3A	False	False	False	8.61145480589537	1	True	False	0.020499246109839112	-4.030675114920975	-0.4857218
GSK3B	GSK3B	False	False	False	21.3617210067141	1	True	False	0.05159068683768242	-4.4335434981056645	-0.79716355
GSKIP	GSKIP	False	False	False	10.7350298794373	1	True	False	0.024884081167569516	-4.1460112704033785	-0.57488364
GSN	GSN	False	False	False	44.1596882705667	1	True	True	0.0717977303920625	-1.7767114807253872	1.2567291
GSPT1	GSPT1	False	False	False	84.8619078734947	1	True	True	0.1437100480421649	-1.7910898070576604	1.2456138
GSPT2	GSPT2	False	False	False	7.50700633183528	1	True	False	0.010710624378051028	-4.223230715954494	-0.634579
GSR	GSR	False	False	False	18.1395979258428	1	True	False	0.04204315972351886	-3.7840981181647266	-0.2951028
GSS	GSS	False	False	False	20.4868090362428	1	True	False	0.03737603846337279	-3.135142381119879	0.20657943
GSTA4	GSTA4	False	False	False	4.53996596591457	1	True	False	0.010229411315016241	-3.9503314195780956	-0.42361125
GSTCD	GSTCD	False	False	False	6.87500259275859	1	True	False	0.012072204958075386	-4.367225294287029	-0.74589556
GSTK1	GSTK1	False	False	False	143.034444716035	1	True	False	0.4072450997279493	-2.3635797388754685	-1.2772809
GSTM1	GSTM1	False	False	False	1.88067553005836	1	True	False	0.0017974838530127528	-4.967146132182491	-1.2096708
GSTM2	GSTM2	False	True	False	1.94762857784792	1	True	False	0.0016448319247694546	-3.873316309422133	-0.36407387
GSTM3	GSTM3	False	False	False	16.2676742188991	1	True	False	0.021721316144269164	-3.185164428394922	0.16790935
GSTM4	GSTM4	False	False	False	8.84024494102874	1	True	False	0.010960689837835396	-3.5998837456473622	-0.1526939
GSTM5	GSTM5	False	False	False	5.54061612624983	1	True	False	0.001400765428980665	-3.1109613472978546	0.22527283
GSTO1	GSTO1	False	True	False	157.220209592529	1	True	True	0.2685321507454352	-0.9732757871093817	1.8778337
GSTO2	GSTO2	False	False	False	2.52131767471598	1	True	False	0.006663167215076967	-5.144502666823984	-1.3467782
GSTP1	GSTP1	False	True	False	556.442518974301	1	True	False	0.7190173727207025	0.2872164561177162	0.27189392
GSTZ1	GSTZ1	False	False	False	11.9963152283342	1	True	False	0.017016040042235028	-3.2817281424543108	0.09325973
GTDC1	GTDC1	False	False	False	8.87520110667257	1	True	False	0.01688739823886278	-4.343141396230279	-0.7272772
GTF2A1	GTF2A1	False	False	False	21.1019716426102	1	True	False	0.030289392247544095	-3.498694949851235	-0.0744688
GTF2A2	GTF2A2	False	False	False	145.780177848833	1	True	True	0.2551574699144102	-1.2693757506072567	1.6489304
GTF2B	GTF2B	False	False	False	36.3795368951995	1	True	False	0.09466526960230456	-3.5032264527544297	-0.07797193
GTF2E1	GTF2E1	False	False	False	6.21795613323356	1	True	False	0.013255290710267806	-4.508451384607819	-0.8550719
GTF2E2	GTF2E2	False	False	False	19.7619113019494	1	True	False	0.04208957711982617	-4.4491747957293795	-0.8092475
GTF2F1	GTF2F1	False	False	False	53.1772330032061	1	True	False	0.11235433512835263	-2.956394259807419	0.3447626
GTF2F2	GTF2F2	False	False	False	46.5017722335832	1	True	False	0.08135958034962625	-2.8150228897828034	0.45405126
GTF2H1	GTF2H1	False	False	False	27.1488438920157	1	True	False	0.04423905935855637	-3.397750840905848	0.0035671291
GTF2H2	GTF2H2	False	False	False	12.0876801497396	1	True	False	0.03236504015232481	-3.706971492818039	-0.23547924
GTF2H2C	GTF2H2C	False	False	False	5.90871629777068	1	True	False	0.013531428755316877	-4.420978048352933	-0.7874497
GTF2H3	GTF2H3	False	False	False	22.4504490510164	1	True	False	0.032513571762473915	-3.231138310429432	0.13236874
GTF2H4	GTF2H4	False	False	False	1.75165246582696	1	True	False	0.002631638601591021	-4.872929034832222	-1.1368353
GTF2H5	GTF2H5	False	False	False	58.7278943296697	1	True	False	0.12982878395054387	-3.1541676181803036	0.19187176
GTF2I	GTF2I	False	False	False	96.6080112251883	1	True	True	0.1799045182222599	-1.5391653577022215	1.4403666
GTF2IRD2	GTF2IRD2	False	False	False	9.90853287410799	1	True	False	0.02572656511880463	-4.9968694364177955	-1.2326487
GTF2IRD2B	GTF2IRD2B	False	False	False	6.40719031520584	1	True	False	0.01626477704336294	-5.181719267506414	-1.3755488
GTF3A	GTF3A	False	False	False	288.804194139353	1	True	False	0.5082202766330072	-1.1291761592045666	-0.1718462
GTF3C1	GTF3C1	False	False	False	13.325765334795	1	True	False	0.023288423002935467	-3.1356217496690495	0.20620885
GTF3C2	GTF3C2	False	False	False	12.4697191116638	1	True	False	0.025010430535844626	-4.374889882610972	-0.75182074
GTF3C3	GTF3C3	False	False	False	16.6288231137123	1	True	False	0.026775521765425334	-3.406915895357816	-0.003518015
GTF3C4	GTF3C4	False	False	False	9.28243786021601	1	True	False	0.01739481766098863	-3.684177602902039	-0.21785817
GTF3C5	GTF3C5	False	False	False	20.5840879028582	1	True	False	0.047721859342316444	-3.410265176416938	-0.006107213
GTF3C6	GTF3C6	False	False	False	119.200949077827	1	True	True	0.2053233184399394	-1.2987207577700903	1.626245
GTPBP1	GTPBP1	False	False	False	19.0783923920736	1	True	False	0.05633808999197724	-3.818803658724868	-0.3219323
GTPBP10	GTPBP10	False	False	False	13.2275973097032	1	True	False	0.03133678422483752	-4.0737228705097746	-0.51900035
GTPBP2	GTPBP2	False	False	False	6.93919732039112	1	True	False	0.012791389906593224	-2.7655109961002466	0.49232695
GTPBP3	GTPBP3	False	False	False	12.3850349982464	1	True	False	0.026431871864805136	-4.1417164914409135	-0.57156354
