gene_symbol	gene_symbol	inDB	isLigand	isReceptor	sum_pseudobulkCellType_expr	sum_pseudobulkCellType_expr_threshold	sum_pseudobulkCellType_expr_filter	highly_variable	means	dispersions	dispersions_norm
CNTN4	CNTN4	True	True	False	3.72703976341283	3	True	False	0.00177557153229248	-2.940568883698907	0.23394138
CNTNAP2	CNTNAP2	True	False	True	3.50196476915224	3	True	False	0.009530111601551457	-3.012701999603074	0.17831595
CNTRL	CNTRL	False	False	False	32.1657967223834	3	True	False	0.026726304241527773	-3.5437348884198108	-0.23118982
CNTROB	CNTROB	False	False	False	10.4963727806172	3	True	False	0.016153681382195983	-3.730727779647894	-0.3753893
COA1	COA1	False	False	False	83.3299045095759	3	True	False	0.09522770354609664	-3.1096907994676295	0.10352309
COA3	COA3	False	False	False	331.746074524668	3	True	False	0.355012516082497	-0.5551921420990659	0.09485878
COA4	COA4	False	False	False	155.685608204002	3	True	True	0.2076175679217288	-1.4027515268104682	1.4198285
COA5	COA5	False	False	False	78.3594244357449	3	True	False	0.08351376051116254	-3.276030166414902	-0.024749437
COA6	COA6	False	False	False	112.807934066919	3	True	True	0.11970360512196271	-1.9476536429242168	0.99962753
COASY	COASY	False	False	False	68.2106896848555	3	True	False	0.0871061088763865	-2.7644030727458593	0.36979157
COBL	COBL	False	False	False	12.3378226320112	3	True	True	0.022844561744470603	-2.5378766471429	0.54447734
COBLL1	COBLL1	False	False	False	17.6716373391671	3	True	False	0.04384999744709186	-3.3544858779994513	-0.08525053
COCH	COCH	False	False	False	7.99622629304561	3	True	False	0.014614196323970057	-5.577822600272154	-1.7997756
COG1	COG1	False	False	False	20.0048222625147	3	True	False	0.02869381992838095	-4.101953153598692	-0.6616596
COG2	COG2	False	False	False	29.3454711387521	3	True	False	0.04126183978336581	-3.733784679402289	-0.3777466
COG3	COG3	False	False	False	23.5197616480202	3	True	False	0.030882621876568605	-3.3299531957468202	-0.066332154
COG4	COG4	False	False	False	31.9886116714878	3	True	False	0.03215663132444954	-3.483146298283219	-0.18446694
COG5	COG5	False	False	False	21.4174871498099	3	True	False	0.025187595316197336	-4.030420989570471	-0.6064976
COG6	COG6	False	False	False	16.4765490533136	3	True	False	0.027822032649718092	-4.664265427744808	-1.0952865
COG7	COG7	False	False	False	21.1351405826267	3	True	False	0.028597772184022024	-3.9027396615295635	-0.5080362
COG8	COG8	False	False	False	15.5616297629602	3	True	False	0.02304348428515482	-4.456878537437033	-0.93536013
COIL	COIL	False	False	False	32.4713079348824	3	True	False	0.05128224245282304	-3.7877882388703563	-0.41939145
COL12A1	COL12A1	False	False	False	21.1728036540794	3	True	True	0.023108419291113784	-1.3979795899586662	1.4235084
COL13A1	COL13A1	True	False	True	10.7308185761604	3	True	False	0.003068410681224909	-3.0668618120126925	0.13655065
COL14A1	COL14A1	True	True	False	29.7760630296919	3	True	True	0.04521376253512288	-0.7987572622323306	1.8855984
COL15A1	COL15A1	False	False	False	69.7505197158876	3	True	True	0.03775906249819396	0.15892500883291705	2.6241148
COL16A1	COL16A1	True	True	False	16.3675569277148	3	True	False	0.01682104793976465	-2.6598048246253496	0.45045245
COL17A1	COL17A1	True	False	True	34.5791487650278	3	True	True	0.0710391753330691	-0.5788942358819292	2.0551457
COL18A1	COL18A1	True	True	False	68.9534386819339	3	True	True	0.043117108966211744	-0.4035434318345825	2.1903675
COL1A1	COL1A1	True	True	True	313.566791696103	3	True	True	0.38899477838274693	1.6819072897900802	2.2009327
COL1A2	COL1A2	True	True	True	425.499349286838	3	True	True	0.5257422679252866	2.0487815671786493	2.5463192
COL27A1	COL27A1	False	False	False	6.96450826561808	3	True	False	0.010494313929642285	-3.6699252016329056	-0.3285014
COL3A1	COL3A1	True	True	True	560.075096386086	3	True	True	0.6299118186864922	2.2904031127675335	1.7400908
COL4A1	COL4A1	True	True	True	82.0131619200083	3	True	True	0.05135518641639222	0.4483521478831589	2.8473063
COL4A2	COL4A2	True	True	True	91.1114753562633	3	True	True	0.0677289105066578	0.0815897895555229	2.5644777
COL4A3BP	COL4A3BP	False	False	False	43.0598920631876	3	True	False	0.03507836529134248	-3.681484813175123	-0.3374156
COL4A5	COL4A5	True	True	True	5.32271511766662	3	True	False	0.007961909662992624	-2.0339775163081177	0.9330589
COL4A6	COL4A6	True	True	True	3.01337553583014	3	True	False	0.002725851429430278	-1.9628400938535515	0.98791647
COL5A1	COL5A1	True	True	False	37.8983410508068	3	True	True	0.04192401810642142	-0.9215936765844001	1.7908732
COL5A2	COL5A2	True	True	False	35.7733248465667	3	True	True	0.05960340047764264	-0.5731302575728607	2.0595906
COL5A3	COL5A3	True	True	False	4.02041230305633	3	True	False	0.0030918034753332955	-1.6403277327824821	1.2366217
COL6A1	COL6A1	True	True	False	152.940689809108	3	True	True	0.2822128253686305	1.2015836498508268	3.4281604
COL6A2	COL6A2	True	True	False	274.901552967021	3	True	True	0.4216613697800954	1.6915149000854484	2.2099776
COL6A3	COL6A3	True	True	False	82.7751961944747	3	True	True	0.13209237424344833	0.3919094142845349	2.8037806
COL7A1	COL7A1	True	True	False	8.63131008928084	3	True	False	0.006376342854166876	-2.8632546900804083	0.29356217
COL8A1	COL8A1	True	True	False	7.55587966533584	3	True	False	0.0020235947516098352	-2.5453192609515694	0.53873795
COL9A2	COL9A2	True	True	False	10.5318236093251	3	True	False	0.017146610637884308	-3.763702818598083	-0.400818
COL9A3	COL9A3	True	True	False	11.2863113778235	3	True	False	0.01641022110668516	-3.1500295159394613	0.0724159
COLCA1	COLCA1	False	False	False	14.9245967312126	3	True	False	0.024793742113407454	-3.159487551876627	0.06512234
COLCA2	COLCA2	False	False	False	10.1446700575016	3	True	False	0.01494706121371221	-2.663773641961019	0.4473919
COLEC11	COLEC11	False	False	False	10.6928829609097	3	True	False	0.004114694623784568	-3.203075412558421	0.031509586
COLEC12	COLEC12	True	False	True	6.95268573121278	3	True	False	0.004952574278370095	-3.0909741390226695	0.11795644
COLGALT1	COLGALT1	False	False	False	37.5040931662021	3	True	False	0.04419291139666069	-2.7556137479609335	0.37656945
COMMD1	COMMD1	False	False	False	143.360147685492	3	True	False	0.11903661255923478	-3.164344614975426	0.061376825
COMMD10	COMMD10	False	False	False	70.111875970491	3	True	False	0.06384216701896443	-3.374789646730451	-0.100907765
COMMD2	COMMD2	False	False	False	58.5404095651247	3	True	False	0.06046448763445602	-4.469476327773377	-0.9450749
COMMD3	COMMD3	False	False	False	183.96956833286	3	True	True	0.25037459621844815	-1.7062951759059641	1.185751
COMMD4	COMMD4	False	False	False	131.402036288191	3	True	True	0.15677167799542835	-1.900838137475504	1.0357293
COMMD5	COMMD5	False	False	False	85.5055418742215	3	True	False	0.07560276986753504	-3.724206722787649	-0.37036058
COMMD6	COMMD6	False	False	False	948.574290117755	3	True	False	0.8501030736829026	-0.8719434381431884	-1.0458859
COMMD7	COMMD7	False	False	False	145.79961061208	3	True	False	0.13741769162803474	-3.280529915814633	-0.028219417
COMMD8	COMMD8	False	False	False	108.88136036197	3	True	False	0.08722428793428269	-3.0022550651514814	0.1863721
COMMD9	COMMD9	False	False	False	66.098349178187	3	True	False	0.05374934229619067	-3.319215086628354	-0.05805147
COMT	COMT	False	False	False	231.237185706377	3	True	True	0.22774929870157587	-1.0909637670728252	1.6602635
COMTD1	COMTD1	False	False	False	138.143955734292	3	True	True	0.2192233030051967	-0.6492755004116115	2.0008712
COPA	COPA	True	True	False	84.7441245945596	3	True	False	0.11883159005081768	-2.678753893937114	0.4358399
COPB1	COPB1	False	False	False	83.5762869031232	3	True	False	0.11137521146420051	-2.655063089011646	0.45410904
COPB2	COPB2	False	False	False	102.009610307341	3	True	True	0.1298303762091956	-2.1710090531180373	0.8273871
COPE	COPE	False	False	False	760.953110706895	3	True	False	0.7579219313903977	-0.6762967674043328	-0.8735243
COPG1	COPG1	False	False	False	71.7165134533107	3	True	True	0.1106265346691345	-2.465692018103442	0.6001425
COPG2	COPG2	False	False	False	9.34186787874043	3	True	False	0.005511222452284321	-3.887811161437217	-0.49652407
COPRS	COPRS	False	False	False	78.6433722426244	3	True	False	0.07856058969757126	-2.6866307417824586	0.42976567
COPS2	COPS2	False	False	False	60.9685967401939	3	True	False	0.06415711583391351	-3.7511516600194468	-0.39113915
COPS3	COPS3	False	False	False	101.937821564892	3	True	False	0.12194245409120445	-2.610428789667019	0.48852876
COPS4	COPS4	False	False	False	79.5458596802961	3	True	False	0.0823908994990246	-3.234902360035032	0.0069662514
COPS5	COPS5	False	False	False	129.832948630835	3	True	True	0.11448152577817826	-2.367636667698937	0.6757578
COPS6	COPS6	False	False	False	239.946143206047	3	True	True	0.25622123570335886	-1.8329541608434683	1.088078
COPS7A	COPS7A	False	False	False	57.0254744472154	3	True	False	0.06499130193864339	-3.8633971614270717	-0.47769722
COPS7B	COPS7B	False	False	False	29.7929571694164	3	True	False	0.040304113544008355	-4.226671164393921	-0.7578358
COPS8	COPS8	False	False	False	101.194144728989	3	True	False	0.0949229569648795	-3.6150470515820854	-0.28618217
COPZ1	COPZ1	False	False	False	247.020141195174	3	True	True	0.28893706948005765	-1.9729871454063492	0.9800916
COPZ2	COPZ2	False	False	False	13.0132435533262	3	True	True	0.01577666123306401	-2.5742018952967594	0.5164651
COQ10A	COQ10A	False	False	False	19.889458820898	3	True	False	0.02593297192035177	-4.974768854136751	-1.334731
COQ10B	COQ10B	False	False	False	89.4096826128568	3	True	False	0.09356338968424947	-4.210938861153666	-0.7457039
COQ2	COQ2	False	False	False	48.4979267806735	3	True	False	0.04911225603140603	-2.6500803567014706	0.4579515
COQ3	COQ3	False	False	False	17.8314658271702	3	True	False	0.022548515696201976	-2.9564775067934392	0.22167344
COQ4	COQ4	False	False	False	114.958285299227	3	True	True	0.1539994151073017	-1.9908620978766043	0.96630734
COQ5	COQ5	False	False	False	50.530220458319	3	True	False	0.055718446719174766	-3.060066012878779	0.14179122
COQ6	COQ6	False	False	False	25.5690852961259	3	True	False	0.023184641763744723	-3.7719512244624513	-0.40717873
COQ7	COQ7	False	False	False	49.6398800778876	3	True	False	0.07177039740349979	-3.4712436771213793	-0.17528825
COQ9	COQ9	False	False	False	69.8462871356282	3	True	True	0.08287712316901298	-2.298597979531648	0.72899693
CORO1A	CORO1A	False	False	False	678.731587613936	3	True	True	0.48718818248698864	0.6535392988786172	1.2327956
CORO1B	CORO1B	False	False	False	273.890451693018	3	True	True	0.2966021658358535	-0.716974634271515	1.948665
CORO1C	CORO1C	False	False	False	56.1342798590807	3	True	False	0.05980208695118365	-3.3263694736870426	-0.06356857
CORO2A	CORO2A	False	False	False	27.4795739484403	3	True	True	0.02754543075527224	-2.5706710863692606	0.51918787
CORO7	CORO7	False	False	False	38.9831639255235	3	True	False	0.04214954337782771	-4.164248961073091	-0.709699
COTL1	COTL1	False	False	False	869.997222009247	3	True	True	0.4694008162430152	0.9538340023018362	1.5155022
COX10	COX10	False	False	False	19.3187770460512	3	True	False	0.017551139762779083	-3.6773656641150287	-0.33423913
COX10-AS1	COX10-AS1	False	False	False	5.1180567796387	3	True	False	0.0030780333917538706	-4.99269216273442	-1.3485526
COX11	COX11	False	False	False	90.3003570920889	3	True	True	0.11451842141890126	-1.889530259992366	1.0444493
COX14	COX14	False	False	False	368.49231232975	3	True	False	0.3938190223642095	-1.0405489397456764	-0.36207095
COX15	COX15	False	False	False	23.0658455158665	3	True	False	0.02607645000199984	-3.5194312072565554	-0.21244805
COX16	COX16	False	False	False	240.831880275953	3	True	False	0.3145310911521034	-1.0154108298495115	-0.33840516
COX17	COX17	False	False	False	444.086325071967	3	True	False	0.48710984872229235	-1.4218088270441487	-0.7210007
COX18	COX18	False	False	False	14.072826091572	3	True	False	0.026029820231183026	-4.3043330879057145	-0.81772476
COX19	COX19	False	False	False	58.3413435717402	3	True	False	0.07483375531066278	-3.6832382128343557	-0.33876774
COX20	COX20	False	False	False	169.297212841517	3	True	True	0.19769525858664938	-1.367373256927861	1.4471104
COX4I1	COX4I1	False	False	False	3526.94709375115	3	True	False	1.8489835765294524	1.5689136664881986	-0.14354892
COX4I2	COX4I2	False	False	False	5.65791931969061	3	True	False	0.004200611966203668	0.6174830999270475	2.9777315
COX5A	COX5A	False	False	False	1335.14829838196	3	True	False	1.0726613075392035	0.8755495197850873	-0.073689885
COX5B	COX5B	False	False	False	1812.59280180313	3	True	False	1.342879765484145	1.3775485311375444	0.166194
COX6A1	COX6A1	False	False	False	1218.37940547306	3	True	False	1.0515459631865305	1.1766699599478663	0.1572754
COX6A1P2	COX6A1P2	False	False	False	119.085927690949	3	True	True	0.10151123403115142	-1.382047394794989	1.4357945
COX6B1	COX6B1	False	False	False	1667.54367325989	3	True	False	1.3025566141709988	0.8995113912031657	-0.32275367
COX6C	COX6C	False	False	False	1635.04542732067	3	True	False	1.1982702282829816	0.8316690327487511	-0.39214444
COX7A1	COX7A1	False	False	False	68.1988566908019	3	True	True	0.04158773925190138	-1.0122972552647014	1.7209271
COX7A2	COX7A2	False	False	False	1752.52842581191	3	True	False	1.3868387837838831	0.8569717525647195	-0.36626422
COX7A2L	COX7A2L	False	False	False	454.773209151432	3	True	False	0.4642048078975861	-1.1577684179658496	-0.47242495
COX7B	COX7B	False	False	False	877.39974913499	3	True	False	0.940537149014177	0.7570978154841458	-0.16454467
COX7C	COX7C	False	False	False	2194.5461946738	3	True	False	1.59419845522412	0.49286638419968043	-1.0341673
COX8A	COX8A	False	False	False	1179.50972857918	3	True	False	0.9787176816329288	0.6353725274147262	-0.25791034
CP	CP	True	True	False	10.1390545844576	3	True	False	0.0067103803231727144	-2.5634165341321333	0.52478224
CPA3	CPA3	False	False	False	155.863838797786	3	True	True	0.05786654902358311	1.6542368132626877	3.7772238
CPAMD8	CPAMD8	True	True	False	4.93995020464905	3	True	False	0.003922317164751053	-5.242808645821518	-1.5414298
CPD	CPD	False	False	False	39.5905570495511	3	True	True	0.05107402573387068	-2.538262404621064	0.54417986
CPE	CPE	False	False	False	109.776330631082	3	True	True	0.019833957962094324	-0.16903639565987721	2.3712075
CPEB2	CPEB2	False	False	False	11.4843250128608	3	True	False	0.010245591155225118	-4.685341597500503	-1.1115394
CPEB3	CPEB3	False	False	False	7.36492998284135	3	True	False	0.00748418431181999	-4.901113626108658	-1.2779318
CPEB4	CPEB4	False	False	False	37.8856756903714	3	True	False	0.04284604298456881	-3.490965310637937	-0.19049658
CPED1	CPED1	False	False	False	11.7157889613404	3	True	False	0.006592233410237359	-2.648500476347366	0.4591698
CPLX1	CPLX1	False	False	False	8.52961530941424	3	True	False	0.005454783806579957	-3.4464797183694347	-0.15619153
CPM	CPM	False	False	False	50.6477050030277	3	True	True	0.03753897085838335	-2.3625249169732205	0.6796997
CPNE1	CPNE1	False	False	False	122.119097131844	3	True	False	0.15031049565105994	-3.5953872140938694	-0.2710215
CPNE2	CPNE2	False	False	False	33.9208441648783	3	True	True	0.029634714344690404	-2.525785981511085	0.553801
CPNE3	CPNE3	True	True	False	86.9943949899149	3	True	True	0.10281813010754415	-2.487334553182941	0.5834528
CPNE5	CPNE5	False	False	False	16.2754857645481	3	True	False	0.04786111363691415	-2.732934515547752	0.39405853
CPNE8	CPNE8	False	False	False	23.509903036912	3	True	False	0.01979069824381389	-2.73420230595537	0.39308086
CPOX	CPOX	False	False	False	13.7024538365539	3	True	False	0.016083287842009946	-3.724382064564707	-0.3704958
CPPED1	CPPED1	False	False	False	55.9280774103464	3	True	False	0.025835526850901167	-2.912103863922661	0.25589216
CPQ	CPQ	False	False	False	77.4862513693947	3	True	False	0.05587358787791983	-2.6045754775065757	0.49304253
CPSF1	CPSF1	False	False	False	27.7799132787572	3	True	False	0.04503710102136649	-2.7660015140129715	0.3685589
CPSF2	CPSF2	False	False	False	26.830509008218	3	True	False	0.03747686537428702	-3.6170556927005757	-0.2877311
CPSF3	CPSF3	False	False	False	36.0626552393658	3	True	False	0.039281835911457355	-3.0594517090902276	0.14226495
CPSF3L	CPSF3L	False	False	False	91.3523581055565	3	True	False	0.11775140771360953	-2.7130937256925654	0.40935874
CPSF4	CPSF4	False	False	False	26.7615781543916	3	True	False	0.0344062724194487	-3.7789282839277174	-0.4125591
CPSF6	CPSF6	False	False	False	81.7872096815811	3	True	False	0.10726283221102023	-3.027374933963044	0.16700093
CPSF7	CPSF7	False	False	False	36.4316346066508	3	True	False	0.04498501392220012	-3.6783302004228116	-0.33498293
CPT1A	CPT1A	False	False	False	45.5309996553335	3	True	False	0.049973431472237005	-3.008472715485493	0.18157737
CPT1C	CPT1C	False	False	False	7.2653236864135	3	True	False	0.004195053306774068	-4.303203754415569	-0.8168539
CPT2	CPT2	False	False	False	38.5873268481055	3	True	False	0.05310101559118992	-2.85566666064325	0.29941368
CPVL	CPVL	False	False	False	317.162555137906	3	True	True	0.06407463346465012	1.1846342130922745	3.4150898
CPXM1	CPXM1	False	False	False	9.60927898429794	3	True	True	0.020792852856944762	-1.5239249661220147	1.3263857
CPXM2	CPXM2	False	False	False	4.26627069655092	3	True	False	0.005991022726736699	-4.533371988666384	-0.994348
CR1	CR1	True	False	True	3.21237262723055	3	True	False	0.002849988988955216	-3.1532612875566053	0.06992373
CR2	CR2	True	True	True	3.54377803901487	3	True	False	0.010841515725369077	-2.6802445432218955	0.4346904
CRABP2	CRABP2	False	False	False	10.5208818310614	3	True	False	0.007964655911534264	-2.2326955038274456	0.77981764
CRADD	CRADD	False	False	False	30.3679832414433	3	True	False	0.034562219228078866	-3.492911768765924	-0.19199759
CRAMP1L	CRAMP1L	False	False	False	9.21731321626619	3	True	False	0.013783517393492102	-4.252431585359018	-0.77770096
CRAT	CRAT	False	False	False	34.5040292391283	3	True	True	0.044685455379406665	-2.5407974194096044	0.54222494
CRB2	CRB2	False	False	False	4.04606683639147	3	True	False	0.003099372096498947	-3.326987473099046	-0.06404514
CRB3	CRB3	False	False	False	55.1106715408278	3	True	True	0.10321030893178185	-1.4747813819923699	1.3642827
CRBN	CRBN	False	False	False	103.268585620507	3	True	False	0.07171081087375891	-3.5218533266569185	-0.21431586
CRCP	CRCP	False	False	False	25.1966887037371	3	True	False	0.03643921319756536	-5.028780541577353	-1.3763821
CREB1	CREB1	False	False	False	55.5082555750743	3	True	False	0.06650549923792189	-4.249155711328583	-0.77517474
